"test_id","agent","mean_perc_profit","std_dev","variance","initial_budget","mean_budget_with_profit_usd","avg_sale","avg_purchase","avg_time_sale","best_symbol","worst_symbol","timestamp_in","timestamp_fin","notes"
477,"agent8_symb_rnd","11.7441","17.3546","301.1837","1000","1117.4406","111.7895","214.25","112.5573","PPL","LITB","2025-02-22 17:07:24.993619","2025-02-22 17:07:36.505562","Agent8 (TSL, Random), Market:nyse, alpha:0.15, beta:0.2. Uses TSL with 100 randomly selected symbols."
60,"agent2_top_avg_vol","11.7384","22.2786","496.3339","1000","1117.3842","8.3289","109.6711","212.848","STAR-B","SSAB-B","2025-02-22 14:26:34.49002","2025-02-22 14:26:39.66615","TP:0.8%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.8% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
312,"agent7_top_avg_vol","11.7384","22.2786","496.3339","1000","1117.3842","8.3289","109.6711","212.848","STAR-B","SSAB-B","2025-02-22 16:20:44.872596","2025-02-22 16:20:49.759641","TP:0.8%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
766,"agent5_top_avg_vol","11.7384","22.2786","496.3339","1000","1117.3842","8.3289","109.6711","212.848","STAR-B","SSAB-B","2025-02-22 23:44:37.140498","2025-02-22 23:44:42.283682","TP:0.8%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1248,"agent5_symb_rnd","11.7224","20.0065","400.2619","1000","1117.2238","13.0395","114.5658","213.1266","FCN","ODC","2025-02-23 10:50:22.130165","2025-02-23 10:50:29.902835","TP:0.7%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
313,"agent7_top_avg_vol","11.7116","22.4668","504.7556","1000","1117.1164","6.2632","107.5263","200.3006","ORRON","ORRON","2025-02-22 16:20:49.759862","2025-02-22 16:20:54.601058","TP:0.9%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
767,"agent5_top_avg_vol","11.7116","22.4668","504.7556","1000","1117.1164","6.2632","107.5263","200.3006","ORRON","ORRON","2025-02-22 23:44:42.283879","2025-02-22 23:44:47.091084","TP:0.9%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
61,"agent2_top_avg_vol","11.7116","22.4668","504.7556","1000","1117.1164","6.2632","107.5263","200.3006","ORRON","ORRON","2025-02-22 14:26:39.666442","2025-02-22 14:26:44.545712","TP:0.9%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.9% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
1246,"agent5_symb_rnd","11.7105","18.9","357.2108","1000","1117.1051","23.7368","125.5526","189.2781","VHC","AORT","2025-02-23 10:50:03.249493","2025-02-23 10:50:11.99331","TP:0.5%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
347,"agent7_symb_rnd","11.7049","18.2278","332.2524","1000","1117.0487","122.2632","224.8684","101.1512","TRAK","MDT","2025-02-22 16:33:18.71444","2025-02-22 16:33:31.861501","TP:0.15%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
768,"agent5_top_avg_vol","11.7013","22.5779","509.7623","1000","1117.0126","4.8816","106.0395","194.1524","ORRON","ORRON","2025-02-22 23:44:47.091335","2025-02-22 23:44:51.831411","TP:1.0%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
62,"agent2_top_avg_vol","11.7013","22.5779","509.7623","1000","1117.0126","4.8816","106.0395","194.1524","ORRON","ORRON","2025-02-22 14:26:44.546011","2025-02-22 14:26:49.314035","TP:1.0%, Market:european, Agent2 (Top AvgVol). Buys & sells with 1.0% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
314,"agent7_top_avg_vol","11.7013","22.5779","509.7623","1000","1117.0126","4.8816","106.0395","194.1524","ORRON","ORRON","2025-02-22 16:20:54.601557","2025-02-22 16:20:59.332746","TP:1.0%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
1312,"agent5_symb_rnd","11.6977","18.9459","358.9486","2000","2233.9543","20.1974","222.4342","216.7518","SRL","EME","2025-02-23 11:17:16.106566","2025-02-23 11:17:29.70777","TP:0.8%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
182,"agent3_top_avg_vol","11.6973","23.2296","539.6131","1000","1116.9734","33.9737","136.0789","184.7404","STAR-B","SPM","2025-02-22 15:18:32.33076","2025-02-22 15:18:41.550951","TP:0.4%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.4% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
310,"agent7_top_avg_vol","11.6685","22.0758","487.3421","1000","1116.6852","15.6184","117.1974","210.1554","STAR-B","NIBE-B","2025-02-22 16:20:34.521115","2025-02-22 16:20:39.886039","TP:0.6%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
58,"agent2_top_avg_vol","11.6685","22.0758","487.3421","1000","1116.6852","15.6184","117.1974","210.1554","STAR-B","NIBE-B","2025-02-22 14:26:24.420333","2025-02-22 14:26:29.505726","TP:0.6%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.6% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
764,"agent5_top_avg_vol","11.6685","22.0758","487.3421","1000","1116.6852","15.6184","117.1974","210.1554","STAR-B","NIBE-B","2025-02-22 23:44:27.142002","2025-02-22 23:44:32.130717","TP:0.6%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
309,"agent7_top_avg_vol","11.6507","21.9172","480.3647","1000","1116.507","22.2237","124","198.874","STAR-B","BALD-B","2025-02-22 16:20:28.692777","2025-02-22 16:20:34.520905","TP:0.5%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
57,"agent2_top_avg_vol","11.6507","21.9172","480.3647","1000","1116.507","22.2237","124","198.874","STAR-B","BALD-B","2025-02-22 14:26:19.100673","2025-02-22 14:26:24.419936","TP:0.5%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.5% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
763,"agent5_top_avg_vol","11.6507","21.9172","480.3647","1000","1116.507","22.2237","124","198.874","STAR-B","BALD-B","2025-02-22 23:44:21.845271","2025-02-22 23:44:27.141771","TP:0.5%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1309,"agent5_symb_rnd","11.645","19.181","367.9099","2000","2232.901","48.4605","251.6447","189.1408","MUX","SYY","2025-02-23 11:16:39.549282","2025-02-23 11:16:52.162317","TP:0.5%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
100,"agent2_symb_rnd","11.6388","18.5731","344.9601","1000","1116.3881","17.3289","118.9474","197.8079","AMTD","PAR","2025-02-22 14:39:11.796163","2025-02-22 14:39:20.285473","TP:0.6%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.6% TP."
56,"agent2_top_avg_vol","11.6218","21.6282","467.7791","1000","1116.2183","33.7895","135.8289","188.6083","STAR-B","SPM","2025-02-22 14:26:13.387646","2025-02-22 14:26:19.100472","TP:0.4%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.4% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
762,"agent5_top_avg_vol","11.6218","21.6282","467.7791","1000","1116.2183","33.7895","135.8289","188.6083","STAR-B","SPM","2025-02-22 23:44:15.84023","2025-02-22 23:44:21.845077","TP:0.4%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
308,"agent7_top_avg_vol","11.6218","21.6282","467.7791","1000","1116.2183","33.7895","135.8289","188.6083","STAR-B","SPM","2025-02-22 16:20:22.833857","2025-02-22 16:20:28.692558","TP:0.4%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
1243,"agent5_symb_rnd","11.6187","16.4799","271.5859","1000","1116.187","83.8684","186.3289","119.9566","TRAK","EOG","2025-02-23 10:49:31.954538","2025-02-23 10:49:43.506687","TP:0.2%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
350,"agent7_symb_rnd","11.6067","18.2565","333.2991","1000","1116.0672","33.9605","135.9605","176.2151","UVE","DPZ","2025-02-22 16:33:56.352561","2025-02-22 16:34:05.874122","TP:0.4%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
765,"agent5_top_avg_vol","11.5847","22.1649","491.2817","1000","1115.8467","10.9211","112.3684","210.1209","STAR-B","ORRON","2025-02-22 23:44:32.13119","2025-02-22 23:44:37.140263","TP:0.7%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
59,"agent2_top_avg_vol","11.5847","22.1649","491.2817","1000","1115.8467","10.9211","112.3684","210.1209","STAR-B","ORRON","2025-02-22 14:26:29.505953","2025-02-22 14:26:34.489789","TP:0.7%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.7% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
311,"agent7_top_avg_vol","11.5847","22.1649","491.2817","1000","1115.8467","10.9211","112.3684","210.1209","STAR-B","ORRON","2025-02-22 16:20:39.886264","2025-02-22 16:20:44.872373","TP:0.7%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
1311,"agent5_symb_rnd","11.5796","18.1226","328.4292","2000","2231.5922","25.4079","227.8289","209.024","MUX","UHAL","2025-02-23 11:17:04.311466","2025-02-23 11:17:16.106309","TP:0.7%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
356,"agent7_symb_rnd","11.5697","20.1731","406.9555","1000","1115.697","6.3553","107.5789","208.405","DDD","PHM","2025-02-22 16:34:45.50394","2025-02-22 16:34:52.936687","TP:1.0%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
469,"agent8_symb_rnd","11.5581","17.8641","319.127","1000","1115.5811","191.6447","294.0789","74.4076","VHC","VTN","2025-02-22 17:05:09.949477","2025-02-22 17:05:30.241875","Agent8 (TSL, Random), Market:nyse, alpha:0.1, beta:0.05. Uses TSL with 100 randomly selected symbols."
479,"agent8_symb_rnd","11.5496","17.2707","298.2771","1000","1115.4962","86.3158","188.6579","124.1052","VHC","ELP","2025-02-22 17:07:48.152208","2025-02-22 17:07:57.947468","Agent8 (TSL, Random), Market:nyse, alpha:0.2, beta:0.05. Uses TSL with 100 randomly selected symbols."
1373,"agent5_symb_rnd","11.5484","18.6795","348.9242","3000","3346.4512","51.0921","355.0132","202.4787","AGX","LAD","2025-02-23 11:56:30.427405","2025-02-23 11:56:44.395961","TP:0.6%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
1313,"agent5_symb_rnd","11.5418","19.1957","368.4766","2000","2230.8361","16.6711","218.7632","207.1966","VHC","GCO","2025-02-23 11:17:29.708011","2025-02-23 11:17:40.945829","TP:0.9%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
1377,"agent5_symb_rnd","11.5398","19.8997","395.9967","3000","3346.1937","20.3289","323","215.0373","VHC","BLDR","2025-02-23 11:57:26.135726","2025-02-23 11:57:39.507825","TP:1.0%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
1251,"agent5_symb_rnd","11.5249","19.567","382.8666","1000","1115.2495","6.5789","107.8026","209.512","TRAK","JWN","2025-02-23 10:50:44.754769","2025-02-23 10:50:51.480499","TP:1.0%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
186,"agent3_top_avg_vol","11.5148","23.4472","549.7708","1000","1115.1485","8.8816","110.2105","159.7233","STAR-B","SSAB-B","2025-02-22 15:19:05.140469","2025-02-22 15:19:12.982937","TP:0.8%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.8% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
830,"agent5_top_avg_vol","11.4912","22.2818","496.4808","2000","2229.8249","12.6316","214.4474","199.6386","ORRON","ORRON","2025-02-23 00:22:36.833842","2025-02-23 00:22:45.8306","TP:0.9%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
829,"agent5_top_avg_vol","11.4834","22.2002","492.8477","2000","2229.6686","16.6447","218.6447","214.9721","STAR-B","ORRON","2025-02-23 00:22:27.914751","2025-02-23 00:22:36.833676","TP:0.8%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
354,"agent7_symb_rnd","11.4758","18.2312","332.3764","1000","1114.7582","9.6053","110.9605","212.8839","MUX","FCN","2025-02-22 16:34:30.396598","2025-02-22 16:34:38.565938","TP:0.8%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
831,"agent5_top_avg_vol","11.472","22.404","501.9402","2000","2229.439","9.8421","211.4737","193.3405","ORRON","ORRON","2025-02-23 00:22:45.830805","2025-02-23 00:22:54.423367","TP:1.0%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
251,"agent3_symb_rnd","11.4625","24.8752","618.7742","1000","1114.6255","8.0789","109.6711","169.6535","ING","EUZ","2025-02-22 16:02:02.346163","2025-02-22 16:02:12.776113","TP:1.0%, Market:european, Agent3 (Random). Buys only if current price < 50-day avg; sells with 1.0% TP, using 100 randomly selected symbols."
1306,"agent5_symb_rnd","11.4532","18.2561","333.2854","2000","2229.0645","173.3816","377.8421","120.7012","SKE","NI","2025-02-23 11:15:53.833287","2025-02-23 11:16:10.391587","TP:0.2%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
188,"agent3_top_avg_vol","11.4529","23.4943","551.9809","1000","1114.5287","5.5658","106.6447","130.8507","ORRON","STAR-B","2025-02-22 15:19:20.050063","2025-02-22 15:19:26.950943","TP:1.0%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 1.0% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
